"Plot Title: pond"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252217, SEN S/N: 2226785, LBL: air_temp)","Voltage, V (LGR S/N: 2252217, SEN S/N: 2241280)","Current, mA (LGR S/N: 2252217, SEN S/N: 2241280)","Water Content, m³/m³ (LGR S/N: 2252217, SEN S/N: 9866284, LBL: wc_soil)","Temp, °C (LGR S/N: 2252217, SEN S/N: 10197815, LBL: temp_c)","RH, % (LGR S/N: 2252217, SEN S/N: 10197815, LBL: rh)","Batt, V (LGR S/N: 2252217)"
1170,08/14/15 05:00:00,19.032,-0.2039,0.0000,0.2523,21.342,87.800,4.080
1171,08/14/15 06:00:00,19.080,-0.2039,0.0000,0.2530,20.436,88.000,4.080
1172,08/14/15 07:00:00,19.127,-0.2039,0.0000,0.2610,20.031,92.700,4.080
1173,08/14/15 08:00:00,19.103,-0.2039,0.0000,0.2632,19.817,94.800,4.080
1174,08/14/15 09:00:00,19.389,-0.2039,0.0000,0.2632,22.298,95.800,4.080
1175,08/14/15 10:00:00,20.269,-0.2039,0.0000,0.2632,22.609,95.700,4.080
1176,08/14/15 11:00:00,21.127,-0.2039,0.0000,0.2639,22.872,94.200,4.080
1177,08/14/15 12:00:00,21.223,-0.2039,0.0000,0.2639,21.390,92.500,4.080
1178,08/14/15 13:00:00,21.032,-0.2039,0.0000,0.2632,22.992,92.300,4.080
1179,08/14/15 14:00:00,21.581,-0.2039,0.0000,0.2632,25.186,87.700,4.080
1180,08/14/15 15:00:00,22.465,-0.2039,0.0000,0.2625,26.036,84.100,4.080
1181,08/14/15 16:00:00,23.112,-0.2039,0.0000,0.2618,26.012,82.900,4.080
1182,08/14/15 17:00:00,23.280,-0.2039,0.0000,0.2618,26.426,82.700,4.080
1183,08/14/15 18:00:00,23.208,-0.2039,0.0000,0.2610,25.890,83.400,4.080
1184,08/14/15 19:00:00,22.920,-0.2039,0.0000,0.2610,24.050,84.700,4.080
1185,08/14/15 20:00:00,22.393,-0.2039,0.0000,0.2610,23.232,88.400,4.080
1186,08/14/15 21:00:00,21.891,-0.2039,0.0000,0.2610,22.824,91.100,4.080
1187,08/14/15 22:00:00,21.509,-0.2039,0.0000,0.2603,22.106,92.100,4.080
1188,08/14/15 23:00:00,21.127,-0.2039,0.0000,0.2603,21.485,91.400,4.098
1189,08/15/15 00:00:00,20.674,-0.2039,0.0000,0.2603,20.603,93.200,4.080
1190,08/15/15 01:00:00,20.222,-0.2039,0.0000,0.2603,19.984,94.800,4.080
1191,08/15/15 02:00:00,19.865,-0.2039,0.0000,0.2603,20.007,95.900,4.080
1192,08/15/15 03:00:00,19.722,-0.2039,0.0000,0.2603,20.507,96.500,4.080
1193,08/15/15 04:00:00,19.698,-0.2039,0.0000,0.2610,20.341,96.800,4.080
1194,08/15/15 05:00:00,19.532,-0.2039,0.0000,0.2618,19.627,97.100,4.080
1195,08/15/15 06:00:00,19.318,-0.2039,0.0000,0.2618,19.722,97.400,4.080
1196,08/15/15 07:00:00,19.318,-0.2039,0.0000,0.2618,20.627,97.600,4.080
1197,08/15/15 08:00:00,19.651,-0.2039,0.0000,0.2618,23.304,97.200,4.080
1198,08/15/15 09:00:00,20.174,-0.2039,0.0000,0.2618,27.186,86.400,4.080
1199,08/15/15 10:00:00,20.841,-0.2039,0.0000,0.2610,28.518,68.400,4.080
1200,08/15/15 11:00:00,22.776,-0.2039,0.0000,0.2603,27.481,67.600,4.080
1201,08/15/15 12:00:00,23.400,-0.2039,0.0000,0.2596,27.382,71.200,4.080
1202,08/15/15 13:00:00,23.857,-0.2039,0.0000,0.2589,28.221,70.600,4.080
1203,08/15/15 14:00:00,24.388,-0.2039,0.0000,0.2581,28.965,65.600,4.080
1204,08/15/15 15:00:00,24.267,-0.2039,0.0000,0.2581,27.063,68.500,4.080
1205,08/15/15 16:00:00,24.267,-0.2039,0.0000,0.2574,26.012,70.500,4.080
1206,08/15/15 17:00:00,23.761,-0.2039,0.0000,0.2574,26.329,73.900,4.080
1207,08/15/15 18:00:00,23.304,-0.2039,0.0000,0.2567,26.036,71.300,4.080
1208,08/15/15 19:00:00,22.824,-0.2039,0.0000,0.2567,24.460,73.000,4.080
1209,08/15/15 20:00:00,22.226,-0.2039,0.0000,0.2567,23.184,80.400,4.080
1210,08/15/15 21:00:00,21.676,-0.2039,0.0000,0.2567,22.106,87.000,4.080
1211,08/15/15 22:00:00,21.199,-0.2039,0.0000,0.2567,21.604,90.800,4.080
1212,08/15/15 23:00:00,20.770,-0.2039,0.0000,0.2567,21.223,92.900,4.080
1213,08/16/15 00:00:00,20.388,-0.2039,0.0000,0.2574,20.103,93.100,4.080
1214,08/16/15 01:00:00,19.960,-0.2039,0.0000,0.2567,19.817,93.300,4.080
1215,08/16/15 02:00:00,19.603,-0.2039,0.0000,0.2567,19.460,93.200,4.080
1216,08/16/15 03:00:00,19.270,-0.2039,0.0000,0.2567,18.652,93.300,4.080
1217,08/16/15 04:00:00,18.961,-0.2039,0.0000,0.2567,18.033,94.400,4.080
1218,08/16/15 05:00:00,18.652,-0.2039,0.0000,0.2567,17.724,95.400,4.080
1219,08/16/15 06:00:00,18.366,-0.2039,0.0000,0.2567,18.010,96.100,4.080
1220,08/16/15 07:00:00,18.366,-0.2039,0.0000,0.2567,22.848,95.800,4.080
1221,08/16/15 08:00:00,18.842,-0.2039,0.0000,0.2567,25.598,84.600,4.080
1222,08/16/15 09:00:00,19.651,-0.2039,0.0000,0.2560,27.554,70.200,4.080
1223,08/16/15 10:00:00,20.722,-0.2039,0.0000,0.2560,29.890,64.900,4.074
1224,08/16/15 11:00:00,22.705,-0.2039,0.0000,0.2552,28.816,63.800,4.080
1225,08/16/15 12:00:00,23.136,-0.2039,0.0000,0.2545,29.890,59.700,4.080
1226,08/16/15 13:00:00,23.978,-0.2039,0.0000,0.2530,30.394,57.000,4.080
1227,08/16/15 14:00:00,24.605,-0.2039,0.0000,0.2523,30.167,55.200,4.080
1228,08/16/15 15:00:00,24.460,-0.2039,0.0000,0.2516,30.748,55.400,4.080
1229,08/16/15 16:00:00,24.798,-0.2039,0.0000,0.2509,30.066,54.200,4.080
1230,08/16/15 17:00:00,24.339,-0.2039,0.0000,0.2509,28.097,58.400,4.080
1231,08/16/15 18:00:00,23.785,-0.2039,0.0000,0.2509,27.481,64.000,4.080
1232,08/16/15 19:00:00,23.280,-0.2039,0.0000,0.2509,26.891,68.500,4.080
1233,08/16/15 20:00:00,22.753,-0.2039,0.0000,0.2509,25.453,73.500,4.080
1234,08/16/15 21:00:00,22.226,-0.2039,0.0000,0.2509,24.557,76.900,4.080
1235,08/16/15 22:00:00,21.724,-0.2039,0.0000,0.2509,22.824,81.800,4.080
1236,08/16/15 23:00:00,21.223,-0.2039,0.0000,0.2516,22.178,84.800,4.080
1237,08/17/15 00:00:00,20.746,-0.2039,0.0000,0.2516,20.936,87.700,4.080
1238,08/17/15 01:00:00,20.317,-0.2039,0.0000,0.2516,20.507,90.800,4.080
1239,08/17/15 02:00:00,19.960,-0.2039,0.0000,0.2516,20.460,92.600,4.080
1240,08/17/15 03:00:00,19.746,-0.2039,0.0000,0.2516,21.342,93.100,4.080
1241,08/17/15 04:00:00,19.627,-0.2039,0.0000,0.2516,21.175,91.900,4.080
1242,08/17/15 05:00:00,19.508,-0.2039,0.0000,0.2516,21.008,92.400,4.080
1243,08/17/15 06:00:00,19.413,-0.2039,0.0000,0.2516,20.746,93.100,4.080
1244,08/17/15 07:00:00,19.460,-0.2039,0.0000,0.2516,24.171,92.800,4.080
1245,08/17/15 08:00:00,20.007,-0.2039,0.0000,0.2516,26.744,83.900,4.080
1246,08/17/15 09:00:00,20.817,-0.2039,0.0000,0.2516,29.365,75.600,4.080
1247,08/17/15 10:00:00,21.867,-0.2039,0.0000,0.2516,30.849,67.900,4.074
1248,08/17/15 11:00:00,24.074,-0.2039,0.0000,0.2509,30.142,62.900,4.080
1249,08/17/15 12:00:00,24.653,-0.2039,0.0000,0.2501,31.459,60.800,4.080
1250,08/17/15 13:00:00,25.501,-0.2039,0.0000,0.2487,31.026,57.000,4.074
1251,08/17/15 14:00:00,25.866,-0.2039,0.0000,0.2480,31.103,55.500,4.080
1252,08/17/15 15:00:00,25.744,-0.2039,0.0000,0.2472,31.842,54.200,4.080
1253,08/17/15 16:00:00,25.939,-0.2039,0.0000,0.2472,31.204,52.900,4.074
1254,08/17/15 17:00:00,25.647,-0.2039,0.0000,0.2465,29.065,60.300,4.080
1255,08/17/15 18:00:00,25.307,-0.2039,0.0000,0.2465,28.717,61.300,4.080
1256,08/17/15 19:00:00,24.605,-0.2039,0.0000,0.2465,27.604,65.100,4.080
1257,08/17/15 20:00:00,23.905,-0.2039,0.0000,0.2465,25.817,71.900,4.080
1258,08/17/15 21:00:00,23.256,-0.2039,0.0000,0.2472,24.750,79.000,4.080
1259,08/17/15 22:00:00,22.729,-0.2039,0.0000,0.2472,24.460,82.400,4.080
1260,08/17/15 23:00:00,22.298,-0.2039,0.0000,0.2472,23.472,83.400,4.080
1261,08/18/15 00:00:00,21.891,-0.2039,0.0000,0.2472,22.872,87.500,4.080
1262,08/18/15 01:00:00,21.557,-0.2039,0.0000,0.2472,21.939,90.300,4.080
1263,08/18/15 02:00:00,21.199,-0.2039,0.0000,0.2480,21.772,92.600,4.080
1264,08/18/15 03:00:00,20.913,-0.2039,0.0000,0.2480,21.342,93.800,4.080
1265,08/18/15 04:00:00,20.650,-0.2039,0.0000,0.2480,21.127,94.600,4.080
1266,08/18/15 05:00:00,20.460,-0.2039,0.0000,0.2487,21.294,95.300,4.080
1267,08/18/15 06:00:00,20.341,-0.2039,0.0000,0.2480,21.390,95.800,4.080
1268,08/18/15 07:00:00,20.365,-0.2039,0.0000,0.2480,22.154,96.000,4.080
1269,08/18/15 08:00:00,20.770,-0.2039,0.0000,0.2487,24.291,95.500,4.074
1270,08/18/15 09:00:00,21.485,-0.2039,0.0000,0.2487,25.525,89.700,4.080
1271,08/18/15 10:00:00,22.321,-0.2039,0.0000,0.2487,26.940,82.200,4.074
1272,08/18/15 11:00:00,23.112,-0.2039,0.0000,0.2487,27.038,78.300,4.074
1273,08/18/15 12:00:00,23.545,-0.2039,0.0000,0.2487,25.768,79.200,4.074
1274,08/18/15 13:00:00,23.256,-0.2039,0.0000,0.2480,22.130,84.400,4.080
1275,08/18/15 14:00:00,23.064,-0.2039,0.0000,0.2480,23.978,86.400,4.080
1276,08/18/15 15:00:00,23.713,-0.2039,0.0000,0.2480,26.500,82.900,4.074
1277,08/18/15 16:00:00,24.098,-0.2039,0.0000,0.2480,25.793,81.900,4.080
1278,08/18/15 17:00:00,23.954,-0.2039,0.0000,0.2480,25.841,81.300,4.080
1279,08/18/15 18:00:00,23.761,-0.2039,0.0000,0.2480,25.137,80.200,4.080
1280,08/18/15 19:00:00,23.280,-0.2039,0.0000,0.2472,23.304,82.900,4.080
1281,08/18/15 20:00:00,22.585,-0.2039,0.0000,0.2472,21.915,88.000,4.080
1282,08/18/15 21:00:00,21.939,-0.2039,0.0000,0.2480,20.936,91.700,4.080
1283,08/18/15 22:00:00,21.342,-0.2039,0.0000,0.2480,20.365,94.100,4.080
1284,08/18/15 23:00:00,20.841,-0.2039,0.0000,0.2480,20.079,95.400,4.080
1285,08/19/15 00:00:00,20.412,-0.2039,0.0000,0.2480,19.722,96.200,4.080
1286,08/19/15 01:00:00,20.103,-0.2039,0.0000,0.2480,19.627,96.700,4.080
1287,08/19/15 02:00:00,19.912,-0.2039,0.0000,0.2480,20.603,97.100,4.080
1288,08/19/15 03:00:00,19.984,-0.2039,0.0000,0.2487,20.984,97.500,4.074
1289,08/19/15 04:00:00,20.079,-0.2039,0.0000,0.2487,21.127,97.600,4.098
1290,08/19/15 05:00:00,20.198,-0.2039,0.0000,0.2487,21.175,97.800,4.080
1291,08/19/15 06:00:00,20.269,-0.2039,0.0000,0.2487,21.294,98.000,4.080
1292,08/19/15 07:00:00,20.388,-0.2039,0.0000,0.2494,21.676,98.100,4.080
1293,08/19/15 08:00:00,20.746,-0.2039,0.0000,0.2494,22.058,98.200,4.080
1294,08/19/15 09:00:00,21.342,-0.2039,0.0000,0.2494,24.726,97.800,4.074
1295,08/19/15 10:00:00,22.250,-0.2039,0.0000,0.2494,27.974,86.800,4.074
1296,08/19/15 11:00:00,23.881,-0.2039,0.0000,0.2487,27.850,75.200,4.074
1297,08/19/15 12:00:00,24.363,-0.2039,0.0000,0.2480,28.568,72.700,4.074
1298,08/19/15 13:00:00,25.089,-0.2039,0.0000,0.2480,27.924,73.700,4.074
1299,08/19/15 14:00:00,25.355,-0.2039,0.0000,0.2465,28.766,68.800,4.074
1300,08/19/15 15:00:00,24.968,-0.2039,0.0000,0.2458,29.315,66.400,4.074
1301,08/19/15 16:00:00,24.847,-0.2039,0.0000,0.2458,28.295,63.600,4.074
1302,08/19/15 17:00:00,24.436,-0.2039,0.0000,0.2458,25.355,75.900,4.080
1303,08/19/15 18:00:00,23.785,-0.2039,0.0000,0.2451,24.074,83.300,4.080
1304,08/19/15 19:00:00,23.184,-0.2039,0.0000,0.2458,23.497,86.500,4.080
1305,08/19/15 20:00:00,22.657,-0.2039,0.0000,0.2458,22.944,89.000,4.080
1306,08/19/15 21:00:00,22.202,-0.2039,0.0000,0.2458,22.705,91.500,4.080
1307,08/19/15 22:00:00,21.915,-0.2039,0.0000,0.2458,23.184,93.000,4.080
1308,08/19/15 23:00:00,21.963,-0.2039,0.0000,0.2777,22.417,94.500,4.080
1309,08/20/15 00:00:00,21.843,-0.2039,0.0000,0.2719,22.106,95.800,4.080
1310,08/20/15 01:00:00,21.652,-0.2039,0.0000,0.2705,21.939,96.500,4.080
1311,08/20/15 02:00:00,21.461,-0.2039,0.0000,0.2690,22.082,97.100,4.110
1312,08/20/15 03:00:00,21.223,-0.2039,0.0000,0.2683,22.082,97.400,4.080
1313,08/20/15 04:00:00,21.079,-0.2039,0.0000,0.2676,21.987,97.700,4.080
1314,08/20/15 05:00:00,21.008,-0.2039,0.0000,0.2676,21.939,97.900,4.080
1315,08/20/15 06:00:00,21.008,-0.2039,0.0000,0.2676,22.226,98.000,4.074
1316,08/20/15 07:00:00,21.151,-0.2039,0.0000,0.2676,22.513,98.100,4.080
1317,08/20/15 08:00:00,21.390,-0.2039,0.0000,0.2668,23.040,98.000,4.080
1318,08/20/15 09:00:00,21.819,-0.2039,0.0000,0.2661,24.412,97.300,4.074
1319,08/20/15 10:00:00,22.226,-0.2039,0.0000,0.2901,21.867,96.000,4.080
1320,08/20/15 11:00:00,22.345,-0.2039,0.0000,0.2843,22.130,96.700,4.080
1321,08/20/15 12:00:00,22.345,-0.2039,0.0000,0.2857,21.795,97.000,4.080
1322,08/20/15 13:00:00,22.776,-0.2039,0.0000,0.2836,24.219,96.700,4.074
1323,08/20/15 14:00:00,23.881,-0.2039,0.0000,0.2806,24.122,83.900,4.074
1324,08/20/15 15:00:00,24.098,-0.2039,0.0000,0.2785,24.605,72.400,4.074
1325,08/20/15 16:00:00,23.665,-0.2039,0.0000,0.2770,24.992,64.100,4.074
1326,08/20/15 17:00:00,22.992,-0.2039,0.0000,0.2756,24.460,62.500,4.074
1327,08/20/15 18:00:00,22.465,-0.2039,0.0000,0.2748,22.896,65.000,4.080
1328,08/20/15 19:00:00,21.819,-0.2039,0.0000,0.2734,21.318,70.400,4.080
1329,08/20/15 20:00:00,21.032,-0.2039,0.0000,0.2727,20.150,74.300,4.080
1330,08/20/15 21:00:00,20.317,-0.2039,0.0000,0.2719,19.555,74.700,4.080
1331,08/20/15 22:00:00,19.722,-0.2039,0.0000,0.2712,18.675,77.300,4.080
1332,08/20/15 23:00:00,19.365,-0.2039,0.0000,0.2712,18.889,79.200,4.080
1333,08/21/15 00:00:00,19.103,-0.2039,0.0000,0.2705,18.081,75.800,4.080
1334,08/21/15 01:00:00,18.604,-0.2039,0.0000,0.2698,16.606,77.700,4.080
1335,08/21/15 02:00:00,18.081,-0.2039,0.0000,0.2698,15.819,82.400,4.080
1336,08/21/15 03:00:00,17.629,-0.2039,0.0000,0.2690,15.438,85.800,4.080
1337,08/21/15 04:00:00,17.249,-0.2039,0.0000,0.2690,16.201,86.900,4.080
1338,08/21/15 05:00:00,17.177,-0.2039,0.0000,0.2683,15.390,85.300,4.080
1339,08/21/15 06:00:00,16.939,-0.2039,0.0000,0.2683,15.533,88.600,4.080
1340,08/21/15 07:00:00,16.987,-0.2039,0.0000,0.2676,16.820,86.600,4.074
1341,08/21/15 08:00:00,17.296,-0.2039,0.0000,0.2668,20.007,79.600,4.074
1342,08/21/15 09:00:00,17.938,-0.2039,0.0000,0.2661,20.198,74.700,4.074
1343,08/21/15 10:00:00,18.961,-0.2039,0.0000,0.2661,20.460,71.400,4.074
1344,08/21/15 11:00:00,19.270,-0.2039,0.0000,0.2647,19.793,75.900,4.092
1345,08/21/15 12:00:00,19.722,-0.2039,0.0000,0.2639,21.199,71.400,4.074
1346,08/21/15 13:00:00,20.698,-0.2039,0.0000,0.2632,21.413,67.700,4.074
1347,08/21/15 14:00:00,21.318,-0.2039,0.0000,0.2625,21.987,65.200,4.074
1348,08/21/15 15:00:00,21.485,-0.2039,0.0000,0.2618,22.729,61.200,4.074
1349,08/21/15 16:00:00,21.390,-0.2039,0.0000,0.2603,21.939,61.300,4.074
1350,08/21/15 17:00:00,20.817,-0.2039,0.0000,0.2603,21.413,60.200,4.074
1351,08/21/15 18:00:00,20.126,-0.2039,0.0000,0.2596,20.627,61.900,4.074
1352,08/21/15 19:00:00,19.770,-0.2039,0.0000,0.2589,20.007,63.900,4.080
1353,08/21/15 20:00:00,19.222,-0.2039,0.0000,0.2589,17.891,68.900,4.080
1354,08/21/15 21:00:00,18.509,-0.2039,0.0000,0.2589,16.129,77.700,4.080
1355,08/21/15 22:00:00,17.867,-0.2039,0.0000,0.2589,14.864,84.700,4.080
1356,08/21/15 23:00:00,17.296,-0.2039,0.0000,0.2589,13.954,88.200,4.080
1357,08/22/15 00:00:00,16.796,-0.2039,0.0000,0.2589,13.281,91.700,4.080
1358,08/22/15 01:00:00,16.344,-0.2039,0.0000,0.2589,12.751,93.800,4.080
1359,08/22/15 02:00:00,15.986,-0.2039,0.0000,0.2581,12.316,95.100,4.080
1360,08/22/15 03:00:00,15.652,-0.2039,0.0000,0.2589,12.195,95.900,4.080
1361,08/22/15 04:00:00,15.342,-0.2039,0.0000,0.2581,11.686,96.400,4.080
1362,08/22/15 05:00:00,15.055,-0.2039,0.0000,0.2581,11.492,96.900,4.080
1363,08/22/15 06:00:00,14.792,-0.2039,0.0000,0.2581,11.589,97.300,4.074
1364,08/22/15 07:00:00,14.768,-0.2039,0.0000,0.2581,15.963,97.100,4.074
1365,08/22/15 08:00:00,15.247,-0.2039,0.0000,0.2574,21.199,88.300,4.074
1366,08/22/15 09:00:00,16.010,-0.2039,0.0000,0.2567,22.824,63.400,4.074
1367,08/22/15 10:00:00,16.987,-0.2039,0.0000,0.2567,24.098,59.300,4.074
1368,08/22/15 11:00:00,19.080,-0.2039,0.0000,0.2567,22.824,58.900,4.074
1369,08/22/15 12:00:00,19.888,-0.2039,0.0000,0.2560,22.848,63.600,4.098
1370,08/22/15 13:00:00,20.913,-0.2039,0.0000,0.2552,23.016,61.600,4.074
1371,08/22/15 14:00:00,21.223,-0.2039,0.0000,0.2545,23.376,59.500,4.092
1372,08/22/15 15:00:00,20.841,-0.2039,0.0000,0.2538,23.376,60.500,4.098
1373,08/22/15 16:00:00,20.722,-0.2039,0.0000,0.2538,23.088,62.500,4.074
1374,08/22/15 17:00:00,20.412,-0.2039,0.0000,0.2530,21.557,64.600,4.074
1375,08/22/15 18:00:00,20.031,-0.2039,0.0000,0.2530,20.770,67.000,4.080
1376,08/22/15 19:00:00,19.579,-0.2039,0.0000,0.2523,19.460,71.100,4.080
1377,08/22/15 20:00:00,18.961,-0.2039,0.0000,0.2530,17.582,76.700,4.080
1378,08/22/15 21:00:00,18.295,-0.2039,0.0000,0.2530,16.582,85.400,4.080
1379,08/22/15 22:00:00,17.819,-0.2039,0.0000,0.2530,16.082,89.700,4.080
1380,08/22/15 23:00:00,17.439,-0.2039,0.0000,0.2530,15.605,91.900,4.080
1381,08/23/15 00:00:00,17.034,-0.2039,0.0000,0.2530,14.768,93.700,4.080
1382,08/23/15 01:00:00,16.606,-0.2039,0.0000,0.2523,14.218,94.900,4.080
1383,08/23/15 02:00:00,16.249,-0.2039,0.0000,0.2516,13.810,95.800,4.080
1384,08/23/15 03:00:00,15.915,-0.2039,0.0000,0.2523,13.401,96.400,4.080
1385,08/23/15 04:00:00,15.605,-0.2039,0.0000,0.2516,13.016,96.900,4.080
1386,08/23/15 05:00:00,15.318,-0.2039,0.0000,0.2516,12.678,97.300,4.074
1387,08/23/15 06:00:00,15.079,-0.2039,0.0000,0.2516,12.630,97.600,4.080
1388,08/23/15 07:00:00,15.008,-0.2039,0.0000,0.2516,16.106,97.700,4.074
1389,08/23/15 08:00:00,15.533,-0.2039,0.0000,0.2516,21.748,95.100,4.074
1390,08/23/15 09:00:00,16.677,-0.2039,0.0000,0.2516,20.365,80.000,4.074
1391,08/23/15 10:00:00,17.938,-0.2039,0.0000,0.2509,22.705,79.500,4.074
1392,08/23/15 11:00:00,20.055,-0.2039,0.0000,0.2509,22.202,72.200,4.074
1393,08/23/15 12:00:00,20.698,-0.2039,0.0000,0.2509,23.232,71.600,4.074
1394,08/23/15 13:00:00,21.581,-0.2039,0.0000,0.2494,23.665,67.300,4.074
1395,08/23/15 14:00:00,21.676,-0.2039,0.0000,0.2494,22.824,68.600,4.074
1396,08/23/15 15:00:00,21.032,-0.2039,0.0000,0.2487,22.800,74.900,4.074
1397,08/23/15 16:00:00,20.841,-0.2039,0.0000,0.2480,22.776,75.100,4.074
1398,08/23/15 17:00:00,20.555,-0.2039,0.0000,0.2480,21.939,76.700,4.074
1399,08/23/15 18:00:00,20.246,-0.2039,0.0000,0.2480,20.960,80.800,4.074
1400,08/23/15 19:00:00,19.746,-0.2039,0.0000,0.2480,19.936,83.400,4.074
1401,08/23/15 20:00:00,19.199,-0.2039,0.0000,0.2480,19.032,87.600,4.080
1402,08/23/15 21:00:00,18.771,-0.2039,0.0000,0.2480,19.365,91.300,4.074
1403,08/23/15 22:00:00,18.580,-0.2039,0.0000,0.2480,19.032,93.100,4.074
1404,08/23/15 23:00:00,18.319,-0.2039,0.0000,0.2487,19.008,94.400,4.074
1405,08/24/15 00:00:00,18.224,-0.2039,0.0000,0.2487,19.103,95.500,4.074
1406,08/24/15 01:00:00,18.319,-0.2039,0.0000,0.2480,19.484,96.000,4.074
1407,08/24/15 02:00:00,18.366,-0.2039,0.0000,0.2487,19.222,96.100,4.074
1408,08/24/15 03:00:00,18.438,-0.2039,0.0000,0.2501,19.341,96.500,4.074
1409,08/24/15 04:00:00,18.509,-0.2039,0.0000,0.2509,18.699,96.800,4.074
1410,08/24/15 05:00:00,18.366,-0.2039,0.0000,0.2516,16.963,97.200,4.074
1411,08/24/15 06:00:00,17.867,-0.2039,0.0000,0.2516,15.986,97.400,4.080
1412,08/24/15 07:00:00,17.486,-0.2039,0.0000,0.2516,18.271,97.100,4.074
1413,08/24/15 08:00:00,17.558,-0.2039,0.0000,0.2516,19.436,90.500,4.074
1414,08/24/15 09:00:00,17.891,-0.2039,0.0000,0.2509,21.867,78.600,4.074
1415,08/24/15 10:00:00,18.509,-0.2039,0.0000,0.2501,22.824,69.900,4.074
1416,08/24/15 11:00:00,20.341,-0.2039,0.0000,0.2501,23.809,62.100,4.074
1417,08/24/15 12:00:00,21.199,-0.2039,0.0000,0.2494,23.833,60.000,4.074
1418,08/24/15 13:00:00,21.915,-0.2039,0.0000,0.2487,23.881,54.600,4.074
1419,08/24/15 14:00:00,22.178,-0.2039,0.0000,0.2472,22.968,52.400,4.074
1420,08/24/15 15:00:00,21.915,-0.2039,0.0000,0.2472,24.219,55.300,4.074
1421,08/24/15 16:00:00,21.939,-0.2039,0.0000,0.2458,23.280,55.100,4.074
1422,08/24/15 17:00:00,21.461,-0.2039,0.0000,0.2465,22.609,56.800,4.074
1423,08/24/15 18:00:00,20.936,-0.2039,0.0000,0.2458,22.034,58.300,4.074
1424,08/24/15 19:00:00,20.269,-0.2039,0.0000,0.2458,19.865,58.600,4.074
1425,08/24/15 20:00:00,19.436,-0.2039,0.0000,0.2458,19.103,64.400,4.074
1426,08/24/15 21:00:00,18.747,-0.2039,0.0000,0.2458,18.985,66.700,4.074
1427,08/24/15 22:00:00,18.319,-0.2039,0.0000,0.2458,18.628,68.400,4.074
1428,08/24/15 23:00:00,18.033,-0.2039,0.0000,0.2458,17.272,73.900,4.074
1429,08/25/15 00:00:00,17.772,-0.2039,0.0000,0.2458,16.344,81.000,4.074
1430,08/25/15 01:00:00,17.486,-0.2039,0.0000,0.2458,16.487,84.000,4.074
1431,08/25/15 02:00:00,17.296,-0.2039,0.0000,0.2458,16.249,81.500,4.074
1432,08/25/15 03:00:00,17.082,-0.2039,0.0000,0.2465,15.676,80.000,4.074
1433,08/25/15 04:00:00,16.844,-0.2039,0.0000,0.2465,15.438,80.600,4.074
1434,08/25/15 05:00:00,16.677,-0.2039,0.0000,0.2465,15.103,80.600,4.074
1435,08/25/15 06:00:00,16.439,-0.2039,0.0000,0.2465,14.912,80.300,4.074
1436,08/25/15 07:00:00,16.272,-0.2039,0.0000,0.2458,15.103,80.300,4.074
1437,08/25/15 08:00:00,16.392,-0.2039,0.0000,0.2458,16.272,79.400,4.074
1438,08/25/15 09:00:00,16.915,-0.2039,0.0000,0.2458,18.129,74.800,4.074
1439,08/25/15 10:00:00,17.558,-0.2039,0.0000,0.2451,19.651,68.400,4.074
1440,08/25/15 11:00:00,18.604,-0.2039,0.0000,0.2451,19.960,63.900,4.074
1441,08/25/15 12:00:00,19.270,-0.2039,0.0000,0.2443,19.651,60.600,4.074
1442,08/25/15 13:00:00,19.770,-0.2039,0.0000,0.2429,20.388,58.800,4.074
1443,08/25/15 14:00:00,20.031,-0.2039,0.0000,0.2436,21.127,60.000,4.074
1444,08/25/15 15:00:00,20.388,-0.2039,0.0000,0.2465,20.055,61.500,4.074
1445,08/25/15 16:00:00,20.341,-0.2039,0.0000,0.2451,19.936,64.500,4.074
1446,08/25/15 17:00:00,20.150,-0.2039,0.0000,0.2451,18.913,66.300,4.074
1447,08/25/15 18:00:00,19.555,-0.2039,0.0000,0.2451,18.247,67.400,4.074
1448,08/25/15 19:00:00,18.985,-0.2039,0.0000,0.2451,17.439,71.200,4.074
1449,08/25/15 20:00:00,18.414,-0.2039,0.0000,0.2451,17.201,71.900,4.074
1450,08/25/15 21:00:00,17.962,-0.2039,0.0000,0.2451,16.868,70.700,4.074
1451,08/25/15 22:00:00,17.558,-0.2039,0.0000,0.2451,16.106,73.600,4.074
1452,08/25/15 23:00:00,17.225,-0.2039,0.0000,0.2458,15.867,76.500,4.074
1453,08/26/15 00:00:00,16.987,-0.2039,0.0000,0.2458,15.700,79.400,4.074
1454,08/26/15 01:00:00,16.796,-0.2039,0.0000,0.2458,15.629,81.400,4.074
1455,08/26/15 02:00:00,16.654,-0.2039,0.0000,0.2458,15.270,83.200,4.074
1456,08/26/15 03:00:00,16.487,-0.2039,0.0000,0.2458,14.864,84.800,4.074
1457,08/26/15 04:00:00,16.368,-0.2039,0.0000,0.2458,15.223,86.700,4.074
1458,08/26/15 05:00:00,16.296,-0.2039,0.0000,0.2458,15.175,86.900,4.104
1459,08/26/15 06:00:00,16.249,-0.2039,0.0000,0.2465,15.175,87.800,4.074
1460,08/26/15 07:00:00,16.249,-0.2039,0.0000,0.2465,15.724,87.800,4.074
1461,08/26/15 08:00:00,16.463,-0.2039,0.0000,0.2465,16.487,86.600,4.074
